customer_id,customer_name,country,segment
C01916,Customer 01916,Spain,Wholesale
C01917,Customer 01917,Germany,Retail
C01918,Customer 01918,France,Retail
C01919,Customer 01919,France,Retail
C01920,Customer 01920,Spain,Retail
C01921,Customer 01921,France,Retail
C01922,Customer 01922,Spain,Retail
C01923,Customer 01923,Italy,Wholesale
C01924,Customer 01924,France,Retail
C01925,Customer 01925,France,Wholesale
C01926,Customer 01926,Brazil,Retail
C01927,Customer 01927,France,Retail
C01928,Customer 01928,Brazil,Retail
C01929,Customer 01929,Germany,Retail
C01930,Customer 01930,Netherlands,Retail
C01931,Customer 01931,Brazil,Retail
C01932,Customer 01932,France,Industrial
C01933,Customer 01933,Netherlands,Wholesale
C01934,Customer 01934,Netherlands,Retail
C01935,Customer 01935,Brazil,Wholesale
C01936,Customer 01936,Brazil,Wholesale
C01937,Customer 01937,France,Wholesale
C01938,Customer 01938,Spain,Retail
C01939,Customer 01939,Netherlands,Retail
C01940,Customer 01940,Germany,Retail
C01941,Customer 01941,Brazil,Retail
C01942,Customer 01942,Germany,Retail
C01943,Customer 01943,Netherlands,Industrial
C01944,Customer 01944,Brazil,Industrial
C01945,Customer 01945,France,Retail
C01946,Customer 01946,Brazil,Retail
C01947,Customer 01947,Brazil,Retail
C01948,Customer 01948,Netherlands,Retail
C01949,Customer 01949,Brazil,Wholesale
C01950,Customer 01950,Germany,Retail
C01951,Customer 01951,Netherlands,Wholesale
C01952,Customer 01952,Spain,Industrial
C01953,Customer 01953,Brazil,Wholesale
C01954,Customer 01954,France,Wholesale
C01955,Customer 01955,Netherlands,Retail
C01956,Customer 01956,France,Retail
C01957,Customer 01957,Spain,Retail
C01958,Customer 01958,Spain,Wholesale
C01959,Customer 01959,Spain,Retail
C01960,Customer 01960,Germany,Wholesale
C01961,Customer 01961,Netherlands,Retail
C01962,Customer 01962,Netherlands,Retail
C01963,Customer 01963,Brazil,Retail
C01964,Customer 01964,Italy,Industrial
C01965,Customer 01965,Italy,Retail
C01966,Customer 01966,Italy,Retail
C01967,Customer 01967,France,Retail
C01968,Customer 01968,France,Wholesale
C01969,Customer 01969,Netherlands,Industrial
C01970,Customer 01970,Brazil,Retail
C01971,Customer 01971,Italy,Industrial
C01972,Customer 01972,Netherlands,Retail
C01973,Customer 01973,Italy,Wholesale
C01974,Customer 01974,France,Retail
C01975,Customer 01975,Spain,Retail
C01976,Customer 01976,Brazil,Wholesale
C01977,Customer 01977,Netherlands,Retail
C01978,Customer 01978,France,Retail
C01979,Customer 01979,Brazil,Wholesale
C01980,Customer 01980,Italy,Industrial
C01981,Customer 01981,Spain,Retail
C01982,Customer 01982,Spain,Wholesale
C01983,Customer 01983,Brazil,Wholesale
C01984,Customer 01984,Italy,Retail
C01985,Customer 01985,Spain,Industrial
C01986,Customer 01986,Italy,Retail
C01987,Customer 01987,Italy,Wholesale
C01988,Customer 01988,Germany,Retail
C01989,Customer 01989,Germany,Retail
C01990,Customer 01990,Netherlands,Retail
C01991,Customer 01991,Spain,Retail
C01992,Customer 01992,France,Industrial
C01993,Customer 01993,Germany,Industrial
C01994,Customer 01994,Spain,Retail
C01995,Customer 01995,Italy,Retail
C01996,Customer 01996,Brazil,Retail
C01997,Customer 01997,Spain,Retail
C01998,Customer 01998,Netherlands,Retail
C01999,Customer 01999,Germany,Industrial
C02000,Customer 02000,Germany,Wholesale
C02001,Customer 02001,Netherlands,Retail
C02002,Customer 02002,Brazil,Retail
C02003,Customer 02003,France,Wholesale
C02004,Customer 02004,France,Retail
C02005,Customer 02005,Italy,Retail
C02006,Customer 02006,Brazil,Retail
C02007,Customer 02007,France,Retail
C02008,Customer 02008,Brazil,Retail
C02009,Customer 02009,Italy,Wholesale
C02010,Customer 02010,Spain,Retail
C02011,Customer 02011,France,Wholesale
C02012,Customer 02012,France,Retail
C02013,Customer 02013,Brazil,Industrial
C02014,Customer 02014,Netherlands,Retail
C02015,Customer 02015,Spain,Retail
C02016,Customer 02016,Germany,Retail
C02017,Customer 02017,France,Retail
C02018,Customer 02018,Italy,Retail
C02019,Customer 02019,Italy,Wholesale
C02020,Customer 02020,France,Retail
C02021,Customer 02021,Germany,Retail
C02022,Customer 02022,Spain,Retail
C02023,Customer 02023,Spain,Wholesale
C02024,Customer 02024,Spain,Industrial
C02025,Customer 02025,Brazil,Wholesale
C02026,Customer 02026,France,Wholesale
C02027,Customer 02027,Spain,Wholesale
C02028,Customer 02028,Netherlands,Wholesale
C02029,Customer 02029,Spain,Retail
C02030,Customer 02030,France,Wholesale
C02031,Customer 02031,Spain,Wholesale
C02032,Customer 02032,Germany,Retail
C02033,Customer 02033,Brazil,Wholesale
C02034,Customer 02034,Italy,Retail
C02035,Customer 02035,Netherlands,Retail
C02036,Customer 02036,Netherlands,Retail
C02037,Customer 02037,Spain,Wholesale
C02038,Customer 02038,Brazil,Industrial
C02039,Customer 02039,Netherlands,Retail
C02040,Customer 02040,France,Retail
C02041,Customer 02041,Germany,Retail
C02042,Customer 02042,Netherlands,Retail
C02043,Customer 02043,Italy,Industrial
C02044,Customer 02044,Italy,Retail
C02045,Customer 02045,Germany,Retail
C02046,Customer 02046,Netherlands,Retail
C02047,Customer 02047,France,Industrial
C02048,Customer 02048,Spain,Retail
C02049,Customer 02049,Italy,Wholesale
C02050,Customer 02050,Spain,Retail
C02051,Customer 02051,Germany,Retail
C02052,Customer 02052,Germany,Wholesale
C02053,Customer 02053,France,Retail
C02054,Customer 02054,Netherlands,Wholesale
C02055,Customer 02055,Italy,Retail
C02056,Customer 02056,France,Wholesale
C02057,Customer 02057,Italy,Wholesale
C02058,Customer 02058,Italy,Wholesale
C02059,Customer 02059,France,Retail
C02060,Customer 02060,France,Wholesale
C02061,Customer 02061,Netherlands,Industrial
C02062,Customer 02062,Spain,Retail
C02063,Customer 02063,Brazil,Retail
C02064,Customer 02064,Italy,Wholesale
C02065,Customer 02065,Spain,Retail
C02066,Customer 02066,Spain,Wholesale
C02067,Customer 02067,Italy,Wholesale
C02068,Customer 02068,Netherlands,Retail
C02069,Customer 02069,Germany,Wholesale
C02070,Customer 02070,France,Wholesale
C02071,Customer 02071,Germany,Retail
C02072,Customer 02072,Spain,Industrial
C02073,Customer 02073,France,Retail
C02074,Customer 02074,France,Retail
C02075,Customer 02075,Italy,Wholesale
C02076,Customer 02076,France,Retail
C02077,Customer 02077,France,Wholesale
C02078,Customer 02078,France,Retail
C02079,Customer 02079,Germany,Retail
C02080,Customer 02080,Brazil,Retail
C02081,Customer 02081,Italy,Wholesale
C02082,Customer 02082,Brazil,Wholesale
C02083,Customer 02083,Germany,Wholesale
C02084,Customer 02084,Italy,Industrial
C02085,Customer 02085,Brazil,Wholesale
C02086,Customer 02086,Spain,Wholesale
C02087,Customer 02087,Italy,Retail
C02088,Customer 02088,Spain,Industrial
C02089,Customer 02089,Germany,Wholesale
C02090,Customer 02090,Brazil,Industrial
C02091,Customer 02091,Netherlands,Retail
C02092,Customer 02092,Germany,Retail
C02093,Customer 02093,Italy,Wholesale
C02094,Customer 02094,Germany,Retail
C02095,Customer 02095,Brazil,Retail
C02096,Customer 02096,Italy,Industrial
C02097,Customer 02097,Netherlands,Retail
C02098,Customer 02098,Netherlands,Retail
C02099,Customer 02099,Italy,Retail
C02100,Customer 02100,Germany,Retail
C02101,Customer 02101,Netherlands,Wholesale
C02102,Customer 02102,Italy,Industrial
C02103,Customer 02103,Germany,Industrial
C02104,Customer 02104,Brazil,Wholesale
C02105,Customer 02105,Netherlands,Wholesale
C02106,Customer 02106,Germany,Retail
C02107,Customer 02107,Italy,Industrial
C02108,Customer 02108,Brazil,Retail
C02109,Customer 02109,Germany,Retail
C02110,Customer 02110,Germany,Industrial
C02111,Customer 02111,Germany,Industrial
C02112,Customer 02112,Italy,Retail
C02113,Customer 02113,Netherlands,Wholesale
C02114,Customer 02114,Netherlands,Retail
C02115,Customer 02115,Italy,Retail
C02116,Customer 02116,Germany,Retail
C02117,Customer 02117,Netherlands,Retail
C02118,Customer 02118,Spain,Retail
C02119,Customer 02119,Spain,Retail
C02120,Customer 02120,Italy,Retail
C02121,Customer 02121,Italy,Retail
C02122,Customer 02122,Netherlands,Industrial
C02123,Customer 02123,Spain,Wholesale
C02124,Customer 02124,Spain,Industrial
C02125,Customer 02125,Italy,Retail
C02126,Customer 02126,Germany,Wholesale
C02127,Customer 02127,Germany,Wholesale
C02128,Customer 02128,Spain,Retail
C02129,Customer 02129,Brazil,Retail
C02130,Customer 02130,Germany,Retail
C02131,Customer 02131,Italy,Retail
C02132,Customer 02132,Netherlands,Retail
C02133,Customer 02133,Spain,Retail
C02134,Customer 02134,France,Retail
C02135,Customer 02135,France,Wholesale
C02136,Customer 02136,Italy,Retail
C02137,Customer 02137,Spain,Retail
C02138,Customer 02138,Brazil,Wholesale
C02139,Customer 02139,Spain,Retail
C02140,Customer 02140,France,Retail
C02141,Customer 02141,Italy,Retail
C02142,Customer 02142,Netherlands,Retail
C02143,Customer 02143,Netherlands,Retail
C02144,Customer 02144,Spain,Retail
C02145,Customer 02145,France,Retail
C02146,Customer 02146,France,Industrial
C02147,Customer 02147,Germany,Industrial
C02148,Customer 02148,Netherlands,Retail
C02149,Customer 02149,Netherlands,Retail
C02150,Customer 02150,Netherlands,Retail
C02151,Customer 02151,Germany,Wholesale
C02152,Customer 02152,Germany,Wholesale
C02153,Customer 02153,Netherlands,Retail
C02154,Customer 02154,Spain,Retail
C02155,Customer 02155,Italy,Retail
C02156,Customer 02156,France,Industrial
C02157,Customer 02157,France,Industrial
C02158,Customer 02158,Spain,Retail
C02159,Customer 02159,Italy,Wholesale
C02160,Customer 02160,France,Retail
C02161,Customer 02161,Italy,Wholesale
C02162,Customer 02162,Germany,Industrial
C02163,Customer 02163,France,Retail
C02164,Customer 02164,Netherlands,Retail
C02165,Customer 02165,Netherlands,Wholesale
C02166,Customer 02166,Netherlands,Retail
C02167,Customer 02167,Germany,Wholesale
C02168,Customer 02168,Netherlands,Retail
C02169,Customer 02169,Netherlands,Industrial
C02170,Customer 02170,Netherlands,Retail
C02171,Customer 02171,Brazil,Retail
C02172,Customer 02172,Italy,Retail
C02173,Customer 02173,Netherlands,Retail
C02174,Customer 02174,Italy,Retail
C02175,Customer 02175,Germany,Wholesale
C02176,Customer 02176,Italy,Retail
C02177,Customer 02177,Brazil,Retail
C02178,Customer 02178,France,Retail
C02179,Customer 02179,Spain,Retail
C02180,Customer 02180,France,Industrial
C02181,Customer 02181,Italy,Industrial
C02182,Customer 02182,Germany,Retail
C02183,Customer 02183,Spain,Wholesale
C02184,Customer 02184,Spain,Wholesale
C02185,Customer 02185,Spain,Industrial
C02186,Customer 02186,Germany,Retail
C02187,Customer 02187,Germany,Retail
C02188,Customer 02188,Germany,Retail
C02189,Customer 02189,France,Industrial
C02190,Customer 02190,Spain,Wholesale
C02191,Customer 02191,France,Retail
C02192,Customer 02192,France,Retail
C02193,Customer 02193,Germany,Wholesale
C02194,Customer 02194,Germany,Industrial
C02195,Customer 02195,Spain,Retail
C02196,Customer 02196,Italy,Wholesale
C02197,Customer 02197,Germany,Retail
C02198,Customer 02198,Netherlands,Retail
C02199,Customer 02199,Spain,Retail
C02200,Customer 02200,Germany,Wholesale
C02201,Customer 02201,France,Industrial
C02202,Customer 02202,Brazil,Retail
C02203,Customer 02203,Brazil,Retail
C02204,Customer 02204,France,Retail
C02205,Customer 02205,France,Retail
C02206,Customer 02206,Italy,Retail
C02207,Customer 02207,Brazil,Retail
C02208,Customer 02208,Netherlands,Retail
C02209,Customer 02209,Germany,Retail
C02210,Customer 02210,Brazil,Retail
C02211,Customer 02211,Italy,Wholesale
C02212,Customer 02212,Italy,Retail
C02213,Customer 02213,Spain,Wholesale
C02214,Customer 02214,Brazil,Industrial
C02215,Customer 02215,Brazil,Wholesale
C02216,Customer 02216,France,Retail
C02217,Customer 02217,France,Retail
C02218,Customer 02218,Netherlands,Wholesale
C02219,Customer 02219,Germany,Retail
C02220,Customer 02220,Germany,Retail
C02221,Customer 02221,Netherlands,Retail
C02222,Customer 02222,Brazil,Retail
C02223,Customer 02223,Brazil,Retail
C02224,Customer 02224,France,Wholesale
C02225,Customer 02225,France,Retail
C02226,Customer 02226,Spain,Retail
C02227,Customer 02227,Netherlands,Wholesale
C02228,Customer 02228,Netherlands,Retail
C02229,Customer 02229,Germany,Wholesale
C02230,Customer 02230,Netherlands,Retail
C02231,Customer 02231,Spain,Retail
C02232,Customer 02232,Brazil,Industrial
C02233,Customer 02233,Netherlands,Retail
C02234,Customer 02234,Brazil,Retail
C02235,Customer 02235,Spain,Industrial
C02236,Customer 02236,Italy,Wholesale
C02237,Customer 02237,Germany,Wholesale
C02238,Customer 02238,Germany,Retail
C02239,Customer 02239,France,Retail
C02240,Customer 02240,Netherlands,Wholesale
C02241,Customer 02241,Germany,Retail
C02242,Customer 02242,Spain,Retail
C02243,Customer 02243,France,Wholesale
C02244,Customer 02244,Brazil,Retail
C02245,Customer 02245,Italy,Retail
C02246,Customer 02246,Italy,Retail
C02247,Customer 02247,Spain,Retail
C02248,Customer 02248,Germany,Wholesale
C02249,Customer 02249,Brazil,Industrial
C02250,Customer 02250,France,Retail
C02251,Customer 02251,Spain,Retail
C02252,Customer 02252,Spain,Retail
C02253,Customer 02253,Germany,Retail
C02254,Customer 02254,Spain,Retail
C02255,Customer 02255,Germany,Industrial
C02256,Customer 02256,Italy,Retail
C02257,Customer 02257,Italy,Retail
C02258,Customer 02258,Spain,Industrial
C02259,Customer 02259,Brazil,Retail
C02260,Customer 02260,Netherlands,Industrial
C02261,Customer 02261,Brazil,Retail
C02262,Customer 02262,Netherlands,Retail
C02263,Customer 02263,Brazil,Industrial
C02264,Customer 02264,Spain,Retail
C02265,Customer 02265,Brazil,Retail
C02266,Customer 02266,Brazil,Retail
C02267,Customer 02267,Italy,Wholesale
C02268,Customer 02268,Italy,Wholesale
C02269,Customer 02269,Brazil,Retail
C02270,Customer 02270,Netherlands,Wholesale
C02271,Customer 02271,Germany,Wholesale
C02272,Customer 02272,Germany,Retail
C02273,Customer 02273,Germany,Retail
C02274,Customer 02274,France,Retail
C02275,Customer 02275,Germany,Retail
C02276,Customer 02276,France,Retail
C02277,Customer 02277,Germany,Retail
C02278,Customer 02278,Brazil,Retail
C02279,Customer 02279,France,Retail
C02280,Customer 02280,Italy,Wholesale
C02281,Customer 02281,Italy,Retail
C02282,Customer 02282,France,Industrial
C02283,Customer 02283,Germany,Industrial
C02284,Customer 02284,Italy,Wholesale
C02285,Customer 02285,Italy,Industrial
C02286,Customer 02286,Italy,Industrial
C02287,Customer 02287,Netherlands,Retail
C02288,Customer 02288,Italy,Wholesale
C02289,Customer 02289,Netherlands,Retail
C02290,Customer 02290,France,Wholesale
C02291,Customer 02291,France,Retail
C02292,Customer 02292,Germany,Retail
C02293,Customer 02293,Germany,Retail
C02294,Customer 02294,Italy,Industrial
C02295,Customer 02295,Italy,Retail
C02296,Customer 02296,Italy,Retail
C02297,Customer 02297,Germany,Retail
C02298,Customer 02298,France,Retail
C02299,Customer 02299,Germany,Wholesale
C02300,Customer 02300,Netherlands,Wholesale
C02301,Customer 02301,Germany,Retail
C02302,Customer 02302,Brazil,Retail
C02303,Customer 02303,Spain,Retail
C02304,Customer 02304,Netherlands,Retail
C02305,Customer 02305,Netherlands,Wholesale
C02306,Customer 02306,Brazil,Wholesale
C02307,Customer 02307,Germany,Retail
C02308,Customer 02308,Brazil,Wholesale
C02309,Customer 02309,Germany,Retail
C02310,Customer 02310,Spain,Wholesale
C02311,Customer 02311,Germany,Retail
C02312,Customer 02312,Brazil,Wholesale
C02313,Customer 02313,Spain,Retail
C02314,Customer 02314,Brazil,Industrial
C02315,Customer 02315,Germany,Retail
C02316,Customer 02316,Brazil,Retail
C02317,Customer 02317,Brazil,Retail
C02318,Customer 02318,France,Retail
C02319,Customer 02319,Netherlands,Retail
C02320,Customer 02320,Italy,Wholesale
C02321,Customer 02321,Brazil,Wholesale
C02322,Customer 02322,Brazil,Retail
C02323,Customer 02323,France,Wholesale
C02324,Customer 02324,Spain,Wholesale
C02325,Customer 02325,Italy,Retail
C02326,Customer 02326,Italy,Retail
C02327,Customer 02327,France,Retail
C02328,Customer 02328,Germany,Retail
C02329,Customer 02329,Brazil,Wholesale
C02330,Customer 02330,Brazil,Industrial
C02331,Customer 02331,Brazil,Wholesale
C02332,Customer 02332,Netherlands,Retail
C02333,Customer 02333,Germany,Wholesale
C02334,Customer 02334,Italy,Wholesale
C02335,Customer 02335,Spain,Retail
C02336,Customer 02336,Spain,Wholesale
C02337,Customer 02337,France,Retail
C02338,Customer 02338,Italy,Retail
C02339,Customer 02339,Brazil,Retail
C02340,Customer 02340,Brazil,Retail
C02341,Customer 02341,France,Industrial
C02342,Customer 02342,France,Retail
C02343,Customer 02343,Spain,Retail
C02344,Customer 02344,Italy,Retail
C02345,Customer 02345,Spain,Retail
C02346,Customer 02346,Germany,Retail
C02347,Customer 02347,Germany,Retail
C02348,Customer 02348,Italy,Wholesale
C02349,Customer 02349,Germany,Retail
C02350,Customer 02350,Spain,Wholesale
C02351,Customer 02351,Spain,Retail
C02352,Customer 02352,Italy,Wholesale
C02353,Customer 02353,Italy,Wholesale
C02354,Customer 02354,France,Retail
C02355,Customer 02355,Germany,Retail
C02356,Customer 02356,France,Industrial
C02357,Customer 02357,France,Retail
C02358,Customer 02358,Germany,Wholesale
C02359,Customer 02359,Spain,Retail
C02360,Customer 02360,Germany,Retail
C02361,Customer 02361,Spain,Retail
C02362,Customer 02362,Italy,Industrial
C02363,Customer 02363,Netherlands,Retail
C02364,Customer 02364,Brazil,Wholesale
C02365,Customer 02365,Italy,Wholesale
C02366,Customer 02366,Brazil,Retail
C02367,Customer 02367,France,Retail
C02368,Customer 02368,Germany,Retail
C02369,Customer 02369,Brazil,Retail
C02370,Customer 02370,Germany,Wholesale
C02371,Customer 02371,Brazil,Retail
C02372,Customer 02372,Italy,Retail
C02373,Customer 02373,Brazil,Wholesale
C02374,Customer 02374,France,Wholesale
C02375,Customer 02375,Italy,Retail
C02376,Customer 02376,Netherlands,Wholesale
C02377,Customer 02377,Netherlands,Retail
C02378,Customer 02378,Brazil,Wholesale
C02379,Customer 02379,Netherlands,Retail
C02380,Customer 02380,Spain,Retail
C02381,Customer 02381,Germany,Retail
C02382,Customer 02382,France,Wholesale
C02383,Customer 02383,Netherlands,Wholesale
C02384,Customer 02384,France,Retail
C02385,Customer 02385,Germany,Industrial
C02386,Customer 02386,Netherlands,Wholesale
C02387,Customer 02387,Netherlands,Retail
C02388,Customer 02388,Netherlands,Wholesale
C02389,Customer 02389,Netherlands,Retail
C02390,Customer 02390,Netherlands,Industrial
C02391,Customer 02391,France,Retail
C02392,Customer 02392,Germany,Retail
C02393,Customer 02393,Spain,Retail
C02394,Customer 02394,Germany,Retail
C02395,Customer 02395,France,Wholesale
