delivery_id,order_id,promised_delivery_date,actual_delivery_date,transport_cost,delivery_status
D0002517,O0002517,2025-01-06,2025-01-10,34.02,Delivered
D0002518,O0002518,2025-07-02,2025-06-28,56.79,Delivered
D0002519,O0002519,2025-03-18,2025-03-11,79.63,Delivered
D0002520,O0002520,2025-09-02,2025-09-05,114.83,Delivered
D0002521,O0002521,2025-12-13,2025-12-17,28.54,Delivered
D0002522,O0002522,2025-07-19,2025-07-28,132.74,In Transit
D0002523,O0002523,2025-08-13,2025-08-11,24.7,Delivered
D0002524,O0002524,2025-09-05,2025-09-12,32.47,Delivered
D0002525,O0002525,2025-12-10,2025-12-07,29.34,Delivered
D0002526,O0002526,2025-01-22,2025-01-26,55.24,Delivered
D0002527,O0002527,2025-05-02,2025-04-26,31.23,Delivered
D0002528,O0002528,2025-04-13,2025-04-18,58.05,Delivered
D0002529,O0002529,2025-09-25,2025-10-01,38.24,Delivered
D0002530,O0002530,2025-06-17,2025-06-28,41.46,Delivered
D0002531,O0002531,2025-10-14,2025-10-18,81.68,Delivered
D0002532,O0002532,2025-07-02,2025-07-02,33.26,Delivered
D0002533,O0002533,2025-12-31,2026-01-04,24.08,Delivered
D0002534,O0002534,2025-10-15,2025-10-22,340.8,Delivered
D0002535,O0002535,2025-01-11,2025-01-10,265.96,In Transit
D0002536,O0002536,2026-01-04,2025-12-31,193.19,Delivered
D0002537,O0002537,2025-12-22,2025-12-24,78.09,Delivered
D0002538,O0002538,2025-01-26,2025-01-31,46.36,Delivered
D0002539,O0002539,2025-05-28,2025-05-29,50.63,Delivered
D0002540,O0002540,2025-12-27,2026-01-01,51.81,In Transit
D0002541,O0002541,2025-11-09,2025-11-08,50.53,Delivered
D0002542,O0002542,2025-06-28,2025-06-25,105.93,Delivered
D0002543,O0002543,2025-07-26,2025-07-29,48.62,Delivered
D0002544,O0002544,2025-01-20,2025-01-22,40.06,Cancelled
D0002545,O0002545,2025-08-04,2025-08-05,63.4,Cancelled
D0002546,O0002546,2025-09-10,2025-09-12,30.33,Delivered
D0002547,O0002547,2025-05-20,2025-05-20,28.84,Delivered
D0002548,O0002548,2025-04-27,2025-05-04,125.26,Delivered
D0002549,O0002549,2025-11-02,2025-11-10,65.93,In Transit
D0002550,O0002550,2025-06-19,2025-06-23,66.19,In Transit
D0002551,O0002551,2025-04-16,2025-04-15,41.48,Delivered
D0002552,O0002552,2025-05-23,2025-05-19,31.69,Delivered
D0002553,O0002553,2025-07-09,2025-07-11,80.59,Cancelled
D0002554,O0002554,2025-04-14,2025-04-17,233.25,Delivered
D0002555,O0002555,2025-08-01,2025-08-04,51.3,Delivered
D0002556,O0002556,2025-11-16,2025-11-20,51.89,Delivered
D0002557,O0002557,2025-10-05,2025-10-10,89.74,In Transit
D0002558,O0002558,2025-04-01,2025-03-31,32.65,Delivered
D0002559,O0002559,2025-06-25,2025-06-26,120.83,Delivered
D0002560,O0002560,2025-07-25,2025-07-27,47.2,In Transit
D0002561,O0002561,2025-09-10,2025-09-14,36.59,In Transit
D0002562,O0002562,2025-10-13,2025-10-05,25.65,Delivered
D0002563,O0002563,2025-07-06,2025-07-03,62.03,In Transit
D0002564,O0002564,2025-05-04,2025-05-09,42.5,Delivered
D0002565,O0002565,2025-09-03,2025-09-10,31.24,Delivered
D0002566,O0002566,2025-02-18,2025-02-20,107.17,Delivered
D0002567,O0002567,2025-09-09,2025-09-19,55.12,Delivered
D0002568,O0002568,2025-11-28,2025-11-29,31.74,Delivered
D0002569,O0002569,2025-09-24,2025-09-18,60.5,Delivered
D0002570,O0002570,2025-06-12,2025-06-12,69.56,In Transit
D0002571,O0002571,2025-11-06,2025-11-03,39.14,Delivered
D0002572,O0002572,2025-07-19,2025-07-15,172.55,Delivered
D0002573,O0002573,2025-07-21,2025-07-20,55.33,Delivered
D0002574,O0002574,2025-11-14,2025-11-22,45.78,Delivered
D0002575,O0002575,2025-03-21,2025-03-23,39.07,In Transit
D0002576,O0002576,2025-10-16,2025-10-27,33.47,Delivered
D0002577,O0002577,2025-09-12,2025-09-14,47.29,Delivered
D0002578,O0002578,2025-07-22,2025-07-27,122.45,Delivered
D0002579,O0002579,2025-02-07,2025-02-12,186.29,Delivered
D0002580,O0002580,2025-10-14,2025-10-20,85.83,Delivered
D0002581,O0002581,2025-03-28,2025-04-01,97.34,Delivered
D0002582,O0002582,2025-12-02,2025-12-05,50.28,Delivered
D0002583,O0002583,2025-10-20,2025-10-23,63.56,Delivered
D0002584,O0002584,2025-05-23,2025-05-14,30.68,In Transit
D0002585,O0002585,2025-06-15,2025-06-09,62.66,Delivered
D0002586,O0002586,2025-01-19,2025-01-21,176.3,In Transit
D0002587,O0002587,2025-07-07,2025-07-09,38.48,Delivered
D0002588,O0002588,2025-01-31,2025-02-03,35.94,In Transit
D0002589,O0002589,2026-01-02,2026-01-01,35.6,In Transit
D0002590,O0002590,2025-09-01,2025-09-04,50.72,In Transit
D0002591,O0002591,2025-04-01,2025-03-31,142.86,Delivered
D0002592,O0002592,2025-10-24,2025-11-04,50.11,In Transit
D0002593,O0002593,2025-01-16,2025-01-10,79.98,Delivered
D0002594,O0002594,2025-07-30,2025-07-30,148.79,Delivered
D0002595,O0002595,2025-02-15,2025-02-17,26.24,Delivered
D0002596,O0002596,2025-01-25,2025-01-23,160.79,Delivered
D0002597,O0002597,2025-04-09,2025-04-10,44.56,Delivered
D0002598,O0002598,2025-04-22,2025-04-30,74.51,Delivered
D0002599,O0002599,2025-09-29,2025-09-27,31.03,Delivered
D0002600,O0002600,2025-11-30,2025-12-01,41.23,Delivered
D0002601,O0002601,2025-10-15,2025-10-24,204.11,Delivered
D0002602,O0002602,2025-10-02,2025-09-29,110.04,Delivered
D0002603,O0002603,2025-07-30,2025-08-05,298.02,Delivered
D0002604,O0002604,2025-05-24,2025-05-29,49.69,Delivered
D0002605,O0002605,2025-04-09,2025-04-19,51.2,Delivered
D0002606,O0002606,2025-12-20,2025-12-14,31.42,Cancelled
D0002607,O0002607,2025-07-18,2025-07-24,52.18,Delivered
D0002608,O0002608,2025-07-29,2025-07-30,54.77,Delivered
D0002609,O0002609,2025-01-12,2025-01-20,63.9,Delivered
D0002610,O0002610,2025-06-23,2025-06-23,110.77,In Transit
D0002611,O0002611,2025-09-13,2025-09-10,44.5,Delivered
D0002612,O0002612,2025-07-05,2025-07-08,21.17,Delivered
D0002613,O0002613,2025-08-16,2025-08-27,74.36,In Transit
D0002614,O0002614,2025-11-02,2025-11-05,173.12,Delivered
D0002615,O0002615,2025-01-18,2025-01-20,49.84,Delivered
D0002616,O0002616,2025-12-01,2025-12-05,144.98,Delivered
D0002617,O0002617,2025-10-30,2025-11-08,165.41,Delivered
D0002618,O0002618,2025-06-07,2025-06-12,143.42,Delivered
D0002619,O0002619,2025-10-14,2025-10-21,32.06,Delivered
D0002620,O0002620,2025-02-04,2025-02-05,90.19,Delivered
D0002621,O0002621,2025-04-28,2025-04-24,59.4,Delivered
D0002622,O0002622,2025-02-16,2025-02-12,51.07,Delivered
D0002623,O0002623,2025-08-28,2025-08-29,162.5,In Transit
D0002624,O0002624,2025-11-14,2025-11-15,37.43,Delivered
D0002625,O0002625,2025-08-14,2025-08-12,44.86,Delivered
D0002626,O0002626,2025-09-21,2025-09-28,85.98,In Transit
D0002627,O0002627,2025-03-01,2025-03-07,18.33,Delivered
D0002628,O0002628,2025-12-17,2025-12-18,150.35,In Transit
D0002629,O0002629,2025-03-16,2025-03-17,35.54,Delivered
D0002630,O0002630,2025-07-18,2025-07-14,88.44,Cancelled
D0002631,O0002631,2025-09-11,2025-09-20,32.25,Delivered
D0002632,O0002632,2025-11-19,2025-11-21,255.75,Delivered
D0002633,O0002633,2025-12-10,2025-12-17,65.81,Delivered
D0002634,O0002634,2025-08-12,2025-08-13,56.98,In Transit
D0002635,O0002635,2025-08-07,2025-08-01,63.37,Delivered
D0002636,O0002636,2025-06-10,2025-06-07,52.3,Cancelled
D0002637,O0002637,2025-08-06,2025-07-28,44.55,Delivered
D0002638,O0002638,2025-09-12,2025-09-16,114.56,Cancelled
D0002639,O0002639,2025-08-30,2025-08-28,216.78,Delivered
D0002640,O0002640,2025-08-12,2025-08-13,24.86,In Transit
D0002641,O0002641,2025-06-18,2025-06-19,34.44,Delivered
D0002642,O0002642,2025-03-23,2025-03-19,88.73,Delivered
D0002643,O0002643,2025-01-26,2025-02-01,140.18,In Transit
D0002644,O0002644,2025-06-06,2025-06-17,39.37,Delivered
D0002645,O0002645,2025-05-28,2025-05-26,59.18,Delivered
D0002646,O0002646,2025-08-19,2025-08-24,48.45,Delivered
D0002647,O0002647,2025-11-29,2025-12-05,75.68,Delivered
D0002648,O0002648,2025-09-22,2025-09-17,47.13,In Transit
D0002649,O0002649,2025-10-27,2025-11-03,30.8,Delivered
D0002650,O0002650,2025-08-06,2025-08-07,82.63,In Transit
D0002651,O0002651,2025-12-08,2025-12-10,171.4,In Transit
D0002652,O0002652,2025-12-14,2025-12-21,99.82,Delivered
D0002653,O0002653,2025-03-03,2025-02-27,93.22,Delivered
D0002654,O0002654,2025-08-27,2025-09-05,31.11,In Transit
D0002655,O0002655,2025-07-12,2025-07-10,76.85,Delivered
D0002656,O0002656,2025-12-26,2025-12-22,39.63,Delivered
D0002657,O0002657,2025-08-09,2025-08-04,31.7,Delivered
D0002658,O0002658,2025-01-12,2025-01-08,49.85,In Transit
D0002659,O0002659,2025-03-22,2025-03-20,30.71,Delivered
D0002660,O0002660,2025-02-24,2025-02-27,67.25,Delivered
D0002661,O0002661,2025-03-24,2025-03-26,45.02,Delivered
D0002662,O0002662,2025-02-10,2025-02-06,88.16,Delivered
D0002663,O0002663,2025-10-21,2025-10-27,44.88,Delivered
D0002664,O0002664,2025-07-10,2025-07-08,38.67,Delivered
D0002665,O0002665,2025-09-07,2025-09-13,29.16,Delivered
D0002666,O0002666,2026-01-06,2026-01-15,235.61,Cancelled
D0002667,O0002667,2025-08-30,2025-09-06,53.15,Delivered
D0002668,O0002668,2025-07-02,2025-07-08,58.77,Delivered
D0002669,O0002669,2025-04-14,2025-04-20,123.33,Delivered
D0002670,O0002670,2025-10-09,2025-10-09,33.6,In Transit
D0002671,O0002671,2025-07-14,2025-07-11,53.92,Delivered
D0002672,O0002672,2025-10-11,2025-10-14,103.48,Delivered
D0002673,O0002673,2025-01-14,2025-01-20,113.21,Delivered
D0002674,O0002674,2025-03-11,2025-03-13,74.45,Delivered
D0002675,O0002675,2025-02-20,2025-02-25,38.9,Delivered
D0002676,O0002676,2025-09-11,2025-09-16,46.03,Delivered
D0002677,O0002677,2025-07-12,2025-07-21,51.16,Delivered
D0002678,O0002678,2025-05-06,2025-05-01,49.1,Delivered
D0002679,O0002679,2025-04-30,2025-05-03,104.39,In Transit
D0002680,O0002680,2025-08-13,2025-08-25,35.35,Delivered
D0002681,O0002681,2025-12-23,2025-12-29,36.64,Delivered
D0002682,O0002682,2026-01-07,2026-01-01,50.22,Delivered
D0002683,O0002683,2025-07-02,2025-06-28,48.38,Delivered
D0002684,O0002684,2025-09-06,2025-09-13,137.64,Delivered
D0002685,O0002685,2025-02-03,2025-02-14,246.28,Delivered
D0002686,O0002686,2025-12-16,2025-12-19,391.82,Delivered
D0002687,O0002687,2025-01-14,2025-01-11,48.28,Delivered
D0002688,O0002688,2025-05-10,2025-05-08,27.39,In Transit
D0002689,O0002689,2025-09-28,2025-10-03,64.34,Delivered
D0002690,O0002690,2025-12-25,2026-01-02,83.27,In Transit
D0002691,O0002691,2025-03-07,2025-03-11,59.41,Delivered
D0002692,O0002692,2025-09-04,2025-08-31,42.1,In Transit
D0002693,O0002693,2025-03-17,2025-03-17,67.37,Cancelled
D0002694,O0002694,2025-01-28,2025-01-23,110.62,Delivered
D0002695,O0002695,2025-06-07,2025-06-05,49.93,Delivered
D0002696,O0002696,2025-08-08,2025-08-02,150.33,Cancelled
D0002697,O0002697,2025-04-15,2025-04-15,35.11,Delivered
D0002698,O0002698,2025-12-27,2025-12-28,45.03,Delivered
D0002699,O0002699,2025-08-22,2025-08-26,286.81,Delivered
D0002700,O0002700,2025-06-18,2025-06-14,211.61,In Transit
D0002701,O0002701,2025-07-05,2025-07-06,31.62,Delivered
D0002702,O0002702,2025-06-25,2025-06-26,66.4,In Transit
D0002703,O0002703,2025-02-14,2025-02-17,50.82,Delivered
D0002704,O0002704,2025-08-18,2025-08-11,83.91,Delivered
D0002705,O0002705,2025-10-18,2025-10-25,162.53,Delivered
D0002706,O0002706,2025-06-11,2025-06-10,107.68,Delivered
D0002707,O0002707,2025-06-12,2025-06-16,77.22,Delivered
D0002708,O0002708,2025-12-07,2025-12-02,138.36,Delivered
D0002709,O0002709,2025-08-15,2025-08-23,146.86,Delivered
D0002710,O0002710,2025-04-24,2025-04-23,110.98,Delivered
D0002711,O0002711,2025-01-11,2025-01-06,197.96,Delivered
D0002712,O0002712,2025-11-04,2025-11-12,50.28,Delivered
D0002713,O0002713,2025-08-20,2025-08-22,152.53,Delivered
D0002714,O0002714,2025-08-24,2025-08-24,57.8,Delivered
D0002715,O0002715,2025-04-23,2025-04-15,53.08,Delivered
D0002716,O0002716,2025-03-12,2025-03-18,47.85,Delivered
D0002717,O0002717,2025-07-03,2025-07-09,126.38,Delivered
D0002718,O0002718,2025-10-14,2025-10-07,77.83,Delivered
D0002719,O0002719,2025-04-28,2025-04-25,76.57,Delivered
D0002720,O0002720,2025-07-22,2025-07-16,28.03,Delivered
D0002721,O0002721,2026-01-04,2026-01-02,128.75,Delivered
D0002722,O0002722,2025-03-27,2025-03-26,33.13,Delivered
D0002723,O0002723,2025-03-30,2025-03-27,89.92,In Transit
D0002724,O0002724,2025-04-01,2025-04-06,120.04,Delivered
D0002725,O0002725,2025-12-04,2025-12-11,67.25,Delivered
D0002726,O0002726,2025-07-17,2025-07-27,46.44,Delivered
D0002727,O0002727,2025-12-08,2025-12-10,190.12,Delivered
D0002728,O0002728,2025-12-16,2025-12-26,35.95,Delivered
D0002729,O0002729,2025-06-07,2025-06-04,232.47,Delivered
D0002730,O0002730,2025-01-24,2025-01-31,37.69,Delivered
D0002731,O0002731,2025-04-25,2025-05-02,226.87,Delivered
D0002732,O0002732,2025-07-25,2025-08-02,131.44,Delivered
D0002733,O0002733,2025-05-23,2025-05-26,168.65,In Transit
D0002734,O0002734,2025-01-10,2025-01-11,212.52,Cancelled
D0002735,O0002735,2026-01-05,2026-01-06,108.72,Delivered
D0002736,O0002736,2025-04-27,2025-04-29,246.86,Cancelled
D0002737,O0002737,2025-08-22,2025-08-20,92.47,Delivered
D0002738,O0002738,2025-12-21,2025-12-14,154.71,Delivered
D0002739,O0002739,2025-07-21,2025-07-21,35.54,Delivered
D0002740,O0002740,2025-09-15,2025-09-25,111.3,Delivered
D0002741,O0002741,2025-01-23,2025-01-16,87.7,Delivered
D0002742,O0002742,2025-09-20,2025-09-13,39.52,Delivered
D0002743,O0002743,2025-11-10,2025-11-17,31.52,Delivered
D0002744,O0002744,2025-12-10,2025-12-13,142.49,Delivered
D0002745,O0002745,2025-02-09,2025-02-03,34.52,Delivered
D0002746,O0002746,2025-04-01,2025-03-31,45.97,Delivered
D0002747,O0002747,2025-01-24,2025-01-24,30.84,Delivered
D0002748,O0002748,2025-12-08,2025-12-03,114.34,Delivered
D0002749,O0002749,2025-04-18,2025-04-24,33.99,Delivered
D0002750,O0002750,2025-07-23,2025-07-24,60.1,Delivered
D0002751,O0002751,2025-07-03,2025-06-30,52.71,In Transit
D0002752,O0002752,2025-09-17,2025-09-21,85.45,Delivered
D0002753,O0002753,2025-11-29,2025-11-26,26.0,Delivered
D0002754,O0002754,2025-05-05,2025-05-04,109.23,Delivered
D0002755,O0002755,2025-10-24,2025-10-19,40.93,Delivered
D0002756,O0002756,2025-04-24,2025-04-24,61.14,Delivered
D0002757,O0002757,2025-03-18,2025-03-25,208.11,In Transit
D0002758,O0002758,2025-02-11,2025-02-14,94.42,Delivered
D0002759,O0002759,2025-05-21,2025-05-21,123.94,Delivered
D0002760,O0002760,2025-08-02,2025-07-29,102.31,In Transit
D0002761,O0002761,2025-10-17,2025-10-15,117.94,In Transit
D0002762,O0002762,2025-11-16,2025-11-12,36.95,Delivered
D0002763,O0002763,2025-07-17,2025-07-20,61.34,Delivered
D0002764,O0002764,2025-06-09,2025-06-03,126.66,Delivered
D0002765,O0002765,2025-03-12,2025-03-08,52.39,Delivered
D0002766,O0002766,2025-12-09,2025-12-03,72.79,Delivered
D0002767,O0002767,2025-06-04,2025-06-08,90.51,Delivered
D0002768,O0002768,2025-10-14,2025-10-21,85.96,Delivered
D0002769,O0002769,2025-08-24,2025-08-18,68.63,Delivered
D0002770,O0002770,2025-12-12,2025-12-13,49.85,Delivered
D0002771,O0002771,2026-01-01,2025-12-31,40.11,Delivered
D0002772,O0002772,2025-09-18,2025-09-23,88.42,Delivered
D0002773,O0002773,2025-09-06,2025-09-13,118.3,Delivered
D0002774,O0002774,2025-02-28,2025-03-05,112.5,Delivered
D0002775,O0002775,2025-01-13,2025-01-21,68.78,In Transit
D0002776,O0002776,2025-07-28,2025-07-21,219.06,In Transit
D0002777,O0002777,2025-09-24,2025-09-16,49.32,Delivered
D0002778,O0002778,2025-10-07,2025-10-14,39.24,Delivered
D0002779,O0002779,2025-04-06,2025-04-04,56.04,Delivered
D0002780,O0002780,2025-07-12,2025-07-16,36.56,Delivered
D0002781,O0002781,2025-11-21,2025-11-24,90.1,Delivered
D0002782,O0002782,2025-02-09,2025-02-09,50.82,In Transit
D0002783,O0002783,2025-05-24,2025-05-28,52.24,Delivered
D0002784,O0002784,2025-12-19,2025-12-24,70.37,In Transit
D0002785,O0002785,2025-03-20,2025-03-28,35.76,Delivered
D0002786,O0002786,2025-05-06,2025-04-30,29.0,Delivered
D0002787,O0002787,2025-06-29,2025-06-26,169.37,Delivered
D0002788,O0002788,2025-09-16,2025-09-18,53.62,In Transit
D0002789,O0002789,2025-04-07,2025-04-19,106.96,Delivered
D0002790,O0002790,2025-10-23,2025-10-26,33.52,In Transit
D0002791,O0002791,2025-03-31,2025-04-01,34.34,Delivered
D0002792,O0002792,2025-05-21,2025-05-24,125.19,Cancelled
D0002793,O0002793,2025-08-05,2025-08-11,82.91,Delivered
D0002794,O0002794,2025-01-09,2025-01-10,77.48,In Transit
D0002795,O0002795,2025-10-15,2025-10-17,155.37,In Transit
D0002796,O0002796,2025-09-10,2025-09-15,32.58,Delivered
D0002797,O0002797,2025-11-11,2025-11-14,76.7,Delivered
D0002798,O0002798,2025-04-21,2025-04-18,55.06,Delivered
D0002799,O0002799,2025-05-29,2025-06-01,121.98,In Transit
D0002800,O0002800,2025-11-28,2025-11-26,51.68,Cancelled
D0002801,O0002801,2025-01-28,2025-02-09,68.54,Delivered
D0002802,O0002802,2025-07-07,2025-07-03,102.27,Delivered
D0002803,O0002803,2025-07-02,2025-06-29,185.98,Delivered
D0002804,O0002804,2025-06-23,2025-06-25,35.32,Delivered
D0002805,O0002805,2025-06-13,2025-06-19,30.7,Delivered
D0002806,O0002806,2025-10-07,2025-10-01,141.65,Delivered
D0002807,O0002807,2025-03-16,2025-03-26,36.65,Delivered
D0002808,O0002808,2025-11-25,2025-11-24,105.84,Delivered
D0002809,O0002809,2025-12-02,2025-12-03,68.34,Delivered
D0002810,O0002810,2025-03-15,2025-03-09,43.59,Delivered
D0002811,O0002811,2025-12-25,2025-12-26,153.91,Delivered
D0002812,O0002812,2025-04-14,2025-04-13,94.33,Delivered
D0002813,O0002813,2025-01-22,2025-01-24,32.14,Delivered
D0002814,O0002814,2025-06-01,2025-06-10,47.83,Delivered
D0002815,O0002815,2025-10-27,2025-10-20,64.53,Delivered
D0002816,O0002816,2025-11-11,2025-11-06,52.26,Delivered
D0002817,O0002817,2025-09-03,2025-09-06,419.49,Delivered
D0002818,O0002818,2025-10-31,2025-11-05,117.06,Delivered
D0002819,O0002819,2025-04-12,2025-04-09,56.49,Delivered
D0002820,O0002820,2025-11-27,2025-11-26,70.99,Delivered
D0002821,O0002821,2025-08-30,2025-09-04,21.26,Delivered
D0002822,O0002822,2025-02-23,2025-02-26,24.25,Delivered
D0002823,O0002823,2025-02-24,2025-02-21,63.38,Delivered
D0002824,O0002824,2025-04-18,2025-04-11,32.01,Delivered
D0002825,O0002825,2025-02-05,2025-01-30,83.59,Delivered
D0002826,O0002826,2025-04-19,2025-04-24,71.21,In Transit
D0002827,O0002827,2026-01-04,2026-01-08,223.96,Delivered
D0002828,O0002828,2025-04-08,2025-04-09,150.33,Delivered
D0002829,O0002829,2025-08-30,2025-08-27,73.28,Delivered
D0002830,O0002830,2025-12-31,2026-01-05,83.4,Delivered
D0002831,O0002831,2025-04-07,2025-04-04,179.1,In Transit
D0002832,O0002832,2025-09-19,2025-09-22,95.37,Delivered
D0002833,O0002833,2025-06-24,2025-06-26,29.92,Delivered
D0002834,O0002834,2025-04-19,2025-04-19,78.75,Delivered
D0002835,O0002835,2025-12-23,2025-12-16,32.36,In Transit
D0002836,O0002836,2025-08-31,2025-08-29,33.05,Delivered
D0002837,O0002837,2025-06-18,2025-06-13,115.13,Delivered
D0002838,O0002838,2025-10-28,2025-10-28,29.85,Cancelled
D0002839,O0002839,2025-12-02,2025-11-26,207.41,Delivered
D0002840,O0002840,2025-10-16,2025-10-21,236.43,Delivered
D0002841,O0002841,2025-11-21,2025-11-27,417.35,Delivered
D0002842,O0002842,2025-05-08,2025-05-04,69.25,Delivered
D0002843,O0002843,2025-05-13,2025-05-08,217.16,Delivered
D0002844,O0002844,2025-04-04,2025-04-04,46.21,In Transit
D0002845,O0002845,2025-09-21,2025-09-18,119.14,Delivered
D0002846,O0002846,2025-10-25,2025-11-03,79.79,Delivered
D0002847,O0002847,2025-09-09,2025-09-11,51.89,Delivered
D0002848,O0002848,2025-08-11,2025-08-11,21.37,Delivered
D0002849,O0002849,2025-10-14,2025-10-12,35.97,In Transit
D0002850,O0002850,2025-03-15,2025-03-13,46.87,Delivered
D0002851,O0002851,2025-05-23,2025-05-26,160.82,Delivered
D0002852,O0002852,2025-09-25,2025-09-18,59.44,Delivered
D0002853,O0002853,2025-01-28,2025-01-22,67.31,Cancelled
D0002854,O0002854,2025-12-02,2025-11-30,102.68,In Transit
D0002855,O0002855,2025-03-07,2025-03-12,119.25,In Transit
D0002856,O0002856,2025-10-23,2025-10-19,69.79,Delivered
D0002857,O0002857,2025-08-18,2025-08-29,52.96,Delivered
D0002858,O0002858,2025-11-13,2025-11-19,40.34,Delivered
D0002859,O0002859,2025-10-14,2025-10-17,78.77,Delivered
D0002860,O0002860,2025-07-17,2025-07-23,48.18,Delivered
D0002861,O0002861,2025-10-12,2025-10-13,267.19,Delivered
D0002862,O0002862,2025-05-15,2025-05-17,44.36,In Transit
D0002863,O0002863,2025-08-07,2025-08-06,48.5,Delivered
D0002864,O0002864,2025-12-04,2025-12-02,63.59,Delivered
D0002865,O0002865,2025-02-06,2025-02-13,152.71,In Transit
D0002866,O0002866,2025-05-14,2025-05-22,53.64,Delivered
D0002867,O0002867,2025-01-14,2025-01-14,69.8,Delivered
D0002868,O0002868,2025-07-24,2025-07-25,35.45,Delivered
D0002869,O0002869,2025-10-20,2025-10-27,52.05,Delivered
D0002870,O0002870,2025-01-20,2025-01-18,71.89,Delivered
D0002871,O0002871,2025-07-23,2025-08-04,87.24,Delivered
D0002872,O0002872,2025-06-11,2025-06-02,61.49,Delivered
D0002873,O0002873,2025-10-17,2025-10-26,94.33,Delivered
D0002874,O0002874,2025-04-01,2025-03-24,115.78,Delivered
D0002875,O0002875,2025-03-04,2025-03-08,111.52,Delivered
D0002876,O0002876,2025-02-08,2025-02-10,56.94,Delivered
D0002877,O0002877,2025-06-01,2025-06-04,51.94,Delivered
D0002878,O0002878,2025-07-07,2025-07-08,59.62,Delivered
D0002879,O0002879,2025-12-10,2025-12-12,47.0,Delivered
D0002880,O0002880,2025-06-25,2025-06-22,39.27,Delivered
D0002881,O0002881,2025-03-07,2025-03-06,115.77,Delivered
D0002882,O0002882,2025-09-23,2025-09-15,46.26,Delivered
D0002883,O0002883,2025-02-02,2025-01-28,69.52,In Transit
D0002884,O0002884,2025-05-17,2025-05-09,69.27,Delivered
D0002885,O0002885,2025-09-02,2025-08-29,63.8,Delivered
D0002886,O0002886,2025-04-12,2025-04-16,32.42,Cancelled
D0002887,O0002887,2025-08-16,2025-08-19,148.05,In Transit
D0002888,O0002888,2025-06-18,2025-06-16,64.93,Delivered
D0002889,O0002889,2025-12-22,2025-12-27,54.36,Delivered
D0002890,O0002890,2025-04-18,2025-04-23,58.85,Delivered
D0002891,O0002891,2025-12-03,2025-12-11,55.46,Delivered
D0002892,O0002892,2025-08-22,2025-08-22,36.75,Delivered
D0002893,O0002893,2025-10-11,2025-10-02,47.22,In Transit
D0002894,O0002894,2025-03-13,2025-03-08,72.9,In Transit
