order_id,order_date,customer_id,product_id,warehouse_id,supplier_id,carrier_id,quantity,unit_price,order_value,status
O0002679,2025-04-24,C03553,P0791,W07,S013,T12,28,24.92,697.76,In Transit
O0002680,2025-08-10,C03797,P0767,W08,S022,T04,6,6.19,37.14,Delivered
O0002681,2025-12-19,C01183,P0549,W02,S057,T15,36,14.44,519.84,Delivered
O0002682,2025-12-30,C02099,P0970,W10,S042,T12,43,7.33,315.19,Delivered
O0002683,2025-06-22,C02124,P0147,W07,S008,T14,26,24.15,627.9,Delivered
O0002684,2025-09-02,C04405,P0691,W06,S041,T02,27,48.87,1319.49,Delivered
O0002685,2025-01-31,C04634,P0603,W06,S006,T06,47,49.71,2336.37,Delivered
O0002686,2025-12-12,C02394,P0146,W06,S078,T08,46,77.54,3566.84,Delivered
O0002687,2025-01-07,C02030,P0232,W05,S050,T13,27,9.31,251.37,Delivered
O0002688,2025-05-05,C00110,P0588,W08,S075,T10,2,10.9,21.8,In Transit
O0002689,2025-09-22,C01686,P0060,W12,S046,T06,25,23.71,592.75,Delivered
O0002690,2025-12-20,C00352,P0636,W12,S010,T06,12,62.52,750.24,In Transit
O0002691,2025-03-04,C02114,P0272,W07,S060,T08,6,65.99,395.94,Delivered
O0002692,2025-08-30,C01934,P0152,W04,S007,T03,11,31.01,341.11,In Transit
O0002693,2025-03-10,C01246,P0307,W05,S068,T06,49,17.1,837.9,Cancelled
O0002694,2025-01-19,C04881,P0752,W03,S028,T07,20,46.55,931.0,Delivered
O0002695,2025-06-04,C03663,P0452,W03,S079,T08,38,14.61,555.18,Delivered
O0002696,2025-07-30,C03212,P0144,W03,S029,T05,42,60.01,2520.42,Cancelled
O0002697,2025-04-07,C03394,P0958,W07,S078,T01,3,15.19,45.57,Delivered
O0002698,2025-12-22,,P0864,W10,S003,T08,19,25.16,478.04,Delivered
O0002699,2025-08-14,C01264,P0534,W06,S051,T09,35,70.26,2459.1,Delivered
O0002700,2025-06-09,C04251,P0311,W02,S026,T06,50,35.85,1792.5,In Transit
O0002701,2025-06-27,C02102,P0977,W06,S059,T03,5,27.41,137.05,Delivered
O0002702,2025-06-19,C03569,P0545,W10,S053,T08,31,28.99,898.69,In Transit
O0002703,2025-02-10,C02660,P0482,W12,S013,T06,8,41.83,334.64,Delivered
O0002704,2025-08-10,C00105,P0491,W06,S021,T08,28,23.31,652.68,Delivered
O0002705,2025-10-14,C04338,P0618,W09,S066,T08,26,56.54,1470.04,Delivered
O0002706,2025-06-03,C00100,P0712,W02,S080,T12,47,24.59,1155.73,Delivered
O0002707,2025-06-05,C01677,P0724,W10,S049,T09,26,36.21,941.46,Delivered
O0002708,2025-11-29,C03765,P0801,W01,S024,T14,13,86.77,1128.01,Delivered
O0002709,2025-08-11,C02892,P0234,W04,S048,T04,18,77.43,1393.74,Delivered
O0002710,2025-04-19,C04122,P0667,W04,S075,T05,24,30.22,725.28,Delivered
O0002711,2025-01-02,C04700,P0858,W06,S006,T01,43,37.4,1608.2,Delivered
O0002712,2025-10-28,C03555,P0188,W04,S038,T02,25,9.15,228.75,Delivered
O0002713,2025-08-17,C01306,P0004,W11,S010,T03,35,31.94,1117.9,Delivered
O0002714,2025-08-17,C00018,P0001,W08,S015,T14,37,10.15,375.55,Delivered
O0002715,2025-04-14,C03642,P0715,W08,S017,T12,21,16.82,353.22,Delivered
O0002716,2025-03-09,C01594,P0393,W10,S017,T10,11,11.9,130.9,Delivered
O0002717,2025-06-30,C03277,P0577,W04,S018,T04,24,68.01,1632.24,Delivered
O0002718,2025-10-04,C02552,P0340,W07,S043,T07,50,22.53,1126.5,Delivered
O0002719,2025-04-19,C00749,P0789,W01,S043,T06,38,22.22,844.36,Delivered
O0002720,2025-07-12,C01825,P0487,W12,S025,T03,6,18.31,109.86,Delivered
O0002721,2025-12-30,C04924,P0956,W12,S064,T08,39,25.33,987.87,Delivered
O0002722,2025-03-22,C01610,P0544,W06,S006,T05,28,9.04,253.12,Delivered
O0002723,2025-03-26,C03912,P0729,W05,S031,T02,23,26.32,605.36,In Transit
O0002724,2025-03-28,C03487,P0453,W12,S053,T06,30,28.1,843.0,Delivered
O0002725,2025-11-30,C02144,P0322,W08,S047,T03,15,61.83,927.45,Delivered
O0002726,2025-07-12,C03797,P0163,W04,S060,T02,27,13.82,373.14,Delivered
O0002727,2025-12-02,C02800,P0941,W05,S025,T09,31,65.73,2037.63,Delivered
O0002728,2025-12-12,C03115,P0629,W04,S040,T06,13,30.46,395.98,Delivered
O0002729,2025-06-03,C01805,P0164,W02,S050,T04,31,74.78,2318.18,Delivered
O0002730,2025-01-21,C04709,P0019,W07,S023,T02,18,11.66,209.88,Delivered
O0002731,2025-04-21,C01309,P0467,W01,S019,T07,13,168.6,2191.8,Delivered
O0002732,2025-07-18,C02684,P0720,W08,S064,T04,46,19.55,899.3,Delivered
O0002733,2025-05-20,C04481,P0040,W02,S075,T10,39,49.23,1919.97,In Transit
O0002734,2025-01-01,C03551,P0399,W06,S072,T12,39,60.09,2343.51,Cancelled
O0002735,2025-12-28,C02926,P0507,W08,S032,T07,46,46.94,2159.24,Delivered
O0002736,2025-04-21,C00405,P0359,W03,S057,T14,29,113.37,3287.73,Cancelled
O0002737,2025-08-14,C01848,P0624,W04,S035,T04,10,56.9,569.0,Delivered
O0002738,2025-12-12,C02242,P0862,W07,S070,T08,48,35.25,1692.0,Delivered
O0002739,2025-07-18,C04257,P0763,W11,S032,T02,25,12.47,311.75,Delivered
O0002740,2025-09-11,C04274,P0459,W07,S011,T08,43,25.15,1081.45,Delivered
O0002741,2025-01-14,C02212,P0194,W08,S074,T14,43,29.19,1255.17,Delivered
O0002742,2025-09-12,C01778,P0760,W08,S001,T10,14,13.11,183.54,Delivered
O0002743,2025-11-06,C00925,P0997,W05,S018,T06,6,21.47,128.82,Delivered
O0002744,2025-12-02,C02392,P0321,W04,S077,T11,48,58.91,2827.68,Delivered
O0002745,2025-01-31,C00763,P0321,W12,S049,T12,1,58.91,58.91,Delivered
O0002746,2025-03-25,C00832,P0442,W02,S050,T12,43,11.07,476.01,Delivered
O0002747,2025-01-18,C04705,P0541,W09,S078,T03,34,7.99,271.66,Delivered
O0002748,2025-12-02,C02691,P0891,W05,S020,T11,26,55.51,1443.26,Delivered
O0002749,2025-04-11,C01912,P0930,W10,S077,T11,29,13.36,387.44,Delivered
O0002750,2025-07-13,C02107,P0217,W09,S003,T15,7,41.36,289.52,Delivered
O0002751,2025-06-23,C01978,P0561,W04,S001,T15,14,16.47,230.58,In Transit
O0002752,2025-09-09,C04201,P0335,W04,S051,T15,14,36.54,511.56,Delivered
O0002753,2025-11-23,C02689,P0297,W08,S067,T08,5,10.53,52.65,Delivered
O0002754,2025-04-29,C03225,P0520,W07,S016,T03,34,35.9,1220.6,Delivered
O0002755,2025-10-16,C02882,P0418,W01,S001,T06,2,85.07,170.14,Delivered
O0002756,2025-04-17,C02819,P0936,W04,S046,T06,13,24.67,320.71,Delivered
O0002757,2025-03-14,C02161,P0254,W02,S065,T04,50,64.45,3222.5,In Transit
O0002758,2025-02-08,C03843,P0857,W03,S030,T14,21,27.99,587.79,Delivered
O0002759,2025-05-16,C04680,P0016,W07,S004,T14,26,49.26,1280.76,Delivered
O0002760,2025-07-24,C01724,P0668,W05,S052,T11,11,70.22,772.42,In Transit
O0002761,2025-10-12,C01656,P0245,W03,S072,T12,48,31.88,1530.24,In Transit
O0002762,2025-11-06,C03806,P0403,W01,S014,T03,17,12.92,219.64,Delivered
O0002763,2025-07-12,C00566,P0730,W07,S015,T04,21,16.39,344.19,Delivered
O0002764,2025-05-30,C02271,P0524,W04,S030,T05,45,44.93,2021.85,Delivered
O0002765,2025-03-05,C04977,P0059,W03,S039,T06,33,10.38,342.54,Delivered
O0002766,2025-11-30,C03488,P0368,W02,S028,T03,25,22.84,571.0,Delivered
O0002767,2025-05-25,C01099,P0761,W07,S030,T13,34,26.76,909.84,Delivered
O0002768,2025-10-07,C02050,P0697,W06,S045,T06,37,14.48,535.76,Delivered
O0002769,2025-08-17,C04724,P0661,W09,S058,T09,31,14.13,438.03,Delivered
O0002770,2025-12-06,C02637,P0263,W02,S019,T14,8,38.24,305.92,Delivered
O0002771,2025-12-22,C04229,P0766,W02,S077,T14,24,33.74,809.76,Delivered
O0002772,2025-09-15,C04061,P0359,W01,S001,T03,8,113.37,906.96,Delivered
O0002773,2025-08-30,C03888,P0367,W09,S035,T09,39,19.52,761.28,Delivered
O0002774,2025-02-20,C03240,P0976,W03,S069,T03,24,33.34,800.16,Delivered
O0002775,2025-01-06,C00665,P0585,W11,S006,T01,46,19.07,877.22,In Transit
O0002776,2025-07-19,C01467,P0959,W04,S060,T04,36,65.67,2364.12,In Transit
O0002777,2025-09-15,C00174,P0870,W11,S063,T06,10,21.36,213.6,Delivered
O0002778,2025-09-30,C02176,P0411,W02,S016,T07,19,11.36,215.84,Delivered
O0002779,2025-04-02,C00855,P0444,W03,S027,T07,35,27.96,978.6,Delivered
O0002780,2025-07-03,C03014,P0541,W10,S048,T15,24,7.99,191.76,Delivered
O0002781,2025-11-11,C02009,P0783,W04,S062,T02,41,40.19,1647.79,Delivered
O0002782,2025-02-04,C04704,P0339,W10,S034,T05,26,9.96,258.96,In Transit
O0002783,2025-05-21,C03961,P0842,W01,S006,T01,12,36.21,434.52,Delivered
O0002784,2025-12-11,C01128,P0450,W04,S058,T08,38,27.35,1039.3,In Transit
O0002785,2025-03-14,C01964,P0689,W12,S072,T11,17,18.37,312.29,Delivered
O0002786,2025-04-26,C02085,P0128,W03,S048,T08,1,14.73,14.73,Delivered
O0002787,2025-06-20,C00157,P0592,W12,S024,T09,46,34.78,1599.88,Delivered
O0002788,2025-09-09,C03634,P0832,W04,S052,T10,8,38.98,311.84,In Transit
O0002789,2025-04-04,C00359,P0093,W11,S029,T02,34,21.09,717.06,Delivered
O0002790,2025-10-17,C04100,P0073,W04,S051,T12,7,13.89,97.23,In Transit
O0002791,2025-03-28,C02303,P0684,W09,S029,T07,24,6.88,165.12,Delivered
O0002792,2025-05-15,C02273,P0932,W07,S024,T03,24,69.6,1670.4,Cancelled
O0002793,2025-07-29,C00144,P0565,W05,S058,T15,17,33.66,572.22,Delivered
O0002794,2025-01-05,C03140,P0810,W06,S051,T12,22,19.49,428.78,In Transit
O0002795,2025-10-08,C03779,P0257,W08,S037,T08,22,59.97,1319.34,In Transit
O0002796,2025-09-02,C02065,P0151,W10,S060,T13,12,22.25,267.0,Delivered
O0002797,2025-11-01,C01226,P0522,W08,S002,T08,28,28.98,811.44,Delivered
O0002798,2025-04-11,C04994,P0490,W01,S044,T02,48,13.31,638.88,Delivered
O0002799,2025-05-26,C02437,P0587,W09,S001,T15,39,20.95,817.05,In Transit
O0002800,2025-11-24,C03301,P0975,W06,S072,T02,17,23.45,398.65,Cancelled
O0002801,2025-01-25,C03962,P0354,W10,S069,T09,43,21.35,918.05,Delivered
O0002802,2025-06-29,C02946,P0876,W04,S022,T06,17,39.93,678.81,Delivered
O0002803,2025-06-26,C02763,P0247,W04,S051,T08,45,28.52,1283.4,Delivered
O0002804,2025-06-13,C03425,P0150,W08,S048,T06,24,7.64,183.36,Delivered
O0002805,2025-06-08,C04415,P0865,W03,S071,T15,6,41.49,248.94,Delivered
O0002806,2025-09-30,C03425,P0210,W09,S080,T02,37,55.05,2036.85,Delivered
O0002807,2025-03-13,C04236,P0314,W06,S018,T14,3,41.62,124.86,Delivered
O0002808,2025-11-22,C01405,P0119,W12,S011,T02,41,19.17,785.97,Delivered
O0002809,2025-11-24,C00867,P0730,W02,S063,T12,44,16.39,721.16,Delivered
O0002810,2025-03-07,,P0392,W05,S016,T05,26,9.92,257.92,Delivered
O0002811,2025-12-22,C00113,P0638,W04,S078,T05,50,29.51,1475.5,Delivered
O0002812,2025-04-06,C02229,P0397,W04,S009,T14,48,34.75,1668.0,Delivered
O0002813,2025-01-19,C04322,P0085,W11,S077,T09,3,24.46,73.38,Delivered
O0002814,2025-05-26,C00328,P0059,W12,S076,T14,28,10.38,290.64,Delivered
O0002815,2025-10-18,C03279,P0999,W07,S023,T10,18,54.23,976.14,Delivered
O0002816,2025-11-05,C04001,P0922,W09,S062,T09,48,15.43,740.64,Delivered
O0002817,2025-08-24,C04595,P0359,W07,S075,T12,39,113.37,4421.43,Delivered
O0002818,2025-10-24,C04053,P0356,W04,S067,T06,36,74.38,2677.68,Delivered
O0002819,2025-04-06,C00416,P0523,W08,S056,T04,36,14.26,513.36,Delivered
O0002820,2025-11-17,C00756,P0102,W07,S067,T04,43,9.14,393.02,Delivered
O0002821,2025-08-20,C04935,P0317,W08,S046,T04,5,16.9,84.5,Delivered
O0002822,2025-02-18,C00470,P0637,W06,S075,T04,1,68.33,68.33,Delivered
O0002823,2025-02-16,C04923,P0492,W05,S002,T02,45,20.36,916.2,Delivered
O0002824,2025-04-08,C04717,P0626,W09,S017,T06,2,28.51,57.02,Delivered
O0002825,2025-01-26,C01341,P0799,W07,S072,T10,11,55.33,608.63,Delivered
O0002826,2025-04-14,C04035,P0521,W07,S045,T09,21,21.05,442.05,In Transit
O0002827,2025-12-29,C00294,P0889,W10,S011,T12,41,43.29,1774.89,Delivered
O0002828,2025-03-29,C00638,P0890,W04,S015,T07,43,38.43,1652.49,Delivered
O0002829,2025-08-21,C01861,P0470,W01,S001,T08,31,19.79,613.49,Delivered
O0002830,2025-12-23,C01140,P0875,W12,S030,T14,23,27.3,627.9,Delivered
O0002831,2025-04-03,C02172,P0835,W03,S050,T11,46,45.43,2089.78,In Transit
O0002832,2025-09-12,C01353,P0430,W05,S046,T08,32,19.94,638.08,Delivered
O0002833,2025-06-14,C01345,P0516,W03,S009,T05,1,22.19,22.19,Delivered
O0002834,2025-04-15,C01777,P0650,W03,S062,T01,39,30.91,1205.49,Delivered
O0002835,2025-12-13,C00271,P0508,W01,S051,T08,12,13.95,167.4,In Transit
O0002836,2025-08-28,C03463,P0236,W01,S012,T06,14,26.82,375.48,Delivered
O0002837,2025-06-10,C04335,P0349,W07,S073,T14,26,31.34,814.84,Delivered
O0002838,2025-10-24,C02001,P0225,W09,S054,T06,2,35.47,70.94,Cancelled
O0002839,2025-11-25,C01057,P0577,W04,S046,T11,33,68.01,2244.33,Delivered
O0002840,2025-10-13,C04513,P0495,W11,S035,T01,36,53.43,1923.48,Delivered
O0002841,2025-11-14,C04366,P0879,W04,S007,T01,28,121.06,3389.68,Delivered
O0002842,2025-04-28,C02308,P0886,W01,S001,T02,22,19.91,438.02,Delivered
O0002843,2025-05-06,C01294,P0021,W10,S080,T12,49,39.3,1925.7,Delivered
O0002844,2025-03-26,C03741,P0247,W03,S063,T04,5,28.52,142.6,In Transit
O0002845,2025-09-12,C04250,P0070,W10,S020,T11,31,40.39,1252.09,Delivered
O0002846,2025-10-21,C00161,P0436,W10,S022,T04,47,12.19,572.93,Delivered
O0002847,2025-08-30,C01414,P0080,W08,S067,T06,32,8.73,279.36,Delivered
O0002848,2025-08-07,C04313,P0120,W12,S029,T10,20,8.02,160.4,Delivered
O0002849,2025-10-09,C00504,P0996,W03,S035,T10,2,43.43,86.86,In Transit
O0002850,2025-03-08,C01237,P0806,W06,S029,T05,7,17.25,120.75,Delivered
O0002851,2025-05-14,C04114,P0217,W03,S033,T07,39,41.36,1613.04,Delivered
O0002852,2025-09-16,C04074,P0888,W07,S078,T05,39,17.93,699.27,Delivered
O0002853,2025-01-20,C01388,P0973,W06,S077,T15,26,30.27,787.02,Cancelled
O0002854,2025-11-29,C04345,P0014,W04,S076,T01,18,65.04,1170.72,In Transit
O0002855,2025-03-04,C01545,P0951,W11,S072,T03,43,25.5,1096.5,In Transit
O0002856,2025-10-15,C01036,P0457,W11,S010,T12,38,23.76,902.88,Delivered
O0002857,2025-08-14,C02040,P0851,W04,S080,T15,47,11.13,523.11,Delivered
O0002858,2025-11-06,C02977,P0487,W02,S068,T02,10,18.31,183.1,Delivered
O0002859,2025-10-10,C03030,P0460,W09,S001,T03,20,29.41,588.2,Delivered
O0002860,2025-07-08,C01302,P0838,W12,S045,T15,41,6.79,278.39,Delivered
O0002861,2025-10-03,C03181,P0623,W12,S024,T04,25,81.97,2049.25,Delivered
O0002862,2025-05-07,C00089,P0336,W02,S030,T05,5,51.47,257.35,In Transit
O0002863,2025-08-02,C00379,P0192,W12,S077,T02,33,9.74,321.42,Delivered
O0002864,2025-11-30,C01247,P0201,W09,S029,T02,39,26.29,1025.31,Delivered
O0002865,2025-01-31,C04766,P0369,W04,S030,T03,48,34.45,1653.6,In Transit
O0002866,2025-05-10,C03519,P0059,W03,S037,T04,29,10.38,301.02,Delivered
O0002867,2025-01-07,C00261,P0379,W03,S014,T01,41,22.48,921.68,Delivered
O0002868,2025-07-15,C00349,P0268,W06,S062,T11,5,28.17,140.85,Delivered
O0002869,2025-10-13,C04180,P0246,W06,S067,T13,9,45.49,409.41,Delivered
O0002870,2025-01-15,C02529,P0864,W02,S026,T01,45,25.16,1132.2,Delivered
O0002871,2025-07-20,C03578,P0486,W10,S029,T07,10,73.41,734.1,Delivered
O0002872,2025-06-01,C01552,P0700,W08,S023,T03,20,25.4,508.0,Delivered
O0002873,2025-10-13,C01448,P0407,W01,S057,T08,18,37.12,668.16,Delivered
O0002874,2025-03-22,C00792,P0255,W04,S014,T03,44,18.44,811.36,Delivered
O0002875,2025-03-01,C02986,P0717,W08,S002,T01,27,24.41,659.07,Delivered
O0002876,2025-02-04,C02866,P0501,W11,S008,T12,46,9.12,419.52,Delivered
O0002877,2025-05-29,C02749,P0953,W06,S041,T13,42,19.26,808.92,Delivered
O0002878,2025-06-27,C04666,P0031,W04,S045,T05,46,9.79,450.34,Delivered
O0002879,2025-12-02,C03335,P0524,W01,S076,T10,5,44.93,224.65,Delivered
O0002880,2025-06-20,C04663,P0178,W05,S005,T08,24,13.5,324.0,Delivered
O0002881,2025-03-04,C03689,P0161,W03,S051,T13,41,21.59,885.19,Delivered
O0002882,2025-09-13,C00657,P0504,W12,S036,T06,12,24.68,296.16,Delivered
O0002883,2025-01-23,C02575,P0195,W09,S047,T05,31,30.99,960.69,In Transit
O0002884,2025-05-07,C04860,P0340,W06,S034,T06,44,22.53,991.32,Delivered
O0002885,2025-08-27,C03582,P0830,W07,S046,T10,20,28.72,574.4,Delivered
O0002886,2025-04-03,C00583,P0516,W06,S053,T09,9,22.19,199.71,Cancelled
O0002887,2025-08-06,C00991,P0013,W05,S013,T03,47,34.02,1598.94,In Transit
O0002888,2025-06-15,C00386,P0753,W02,S078,T14,21,22.41,470.61,Delivered
O0002889,2025-12-14,C03463,P0107,W03,S061,T01,26,21.9,569.4,Delivered
O0002890,2025-04-15,C02187,P0892,W07,S010,T08,27,19.46,525.42,Delivered
O0002891,2025-11-27,C02139,P0610,W12,S057,T13,19,19.84,376.96,Delivered
O0002892,2025-08-17,C04881,P0106,W02,S022,T03,7,20.42,142.94,Delivered
O0002893,2025-10-01,C04706,P0849,W06,S075,T14,35,10.62,371.7,In Transit
O0002894,2025-03-03,C00474,P0085,W10,S049,T07,23,24.46,562.58,In Transit
O0002895,2025-01-07,C04278,P0714,W08,S073,T04,17,32.56,553.52,In Transit
O0002896,2025-09-24,C04677,P0800,W06,S066,T10,23,11.34,260.82,Delivered
O0002897,2025-06-25,C00007,P0164,W05,S003,T10,2,74.78,149.56,Cancelled
O0002898,2025-04-23,C04570,P0219,W12,S040,T11,38,12.79,486.02,In Transit
O0002899,2025-11-24,C03803,P0930,W02,S054,T04,45,13.36,601.2,Delivered
O0002900,2025-04-30,C01413,P0339,W01,S041,T01,9,9.96,89.64,Delivered
O0002901,2025-06-08,C03013,P0556,W11,S061,T14,44,19.91,876.04,Delivered
O0002902,2025-09-22,C00210,P0890,W06,S078,T07,16,38.43,614.88,Delivered
O0002903,2025-12-18,C03572,P0592,W06,S057,T06,24,34.78,834.72,Delivered
O0002904,2025-11-25,C01723,P0478,W02,S061,T04,14,21.63,302.82,In Transit
O0002905,2025-08-27,C01292,P0744,W09,S047,T08,23,87.91,2021.93,In Transit
O0002906,2025-02-10,C03968,P0660,W07,S063,T14,15,37.49,562.35,Delivered
O0002907,2025-02-09,C03994,P0562,W05,S006,T14,50,16.97,848.5,Delivered
O0002908,2025-09-10,C01776,P0228,W11,S025,T10,7,28.3,198.1,In Transit
O0002909,2025-07-05,C00704,P0843,W07,S018,T11,44,17.82,784.08,Delivered
O0002910,2025-02-18,C03702,P0339,W11,S039,T15,30,9.96,298.8,Delivered
O0002911,2025-09-11,C04495,P0276,W05,S057,T14,34,12.27,417.18,In Transit
O0002912,2025-12-10,C04381,P0288,W01,S078,T13,41,26.31,1078.71,Delivered
O0002913,2025-01-24,C02173,P0099,W02,S007,T14,30,14.58,437.4,Delivered
O0002914,2025-10-29,C02595,P0182,W01,S043,T06,10,23.38,233.8,Delivered
O0002915,2025-05-06,C00532,P0235,W05,S008,T06,44,17.6,774.4,Delivered
O0002916,2025-05-26,C01635,P0767,W06,S036,T07,49,6.19,303.31,Delivered
O0002917,2025-09-19,C03504,P0531,W11,S038,T06,16,55.51,888.16,Delivered
O0002918,2025-04-01,C03826,P0855,W06,S064,T11,13,18.96,246.48,Delivered
O0002919,2025-02-27,C01934,P0718,W06,S063,T11,22,18.01,396.22,In Transit
O0002920,2025-12-18,C04608,P0600,W01,S053,T01,14,41.29,578.06,Delivered
O0002921,2025-05-08,C01273,P0951,W09,S057,T08,11,25.5,280.5,Delivered
O0002922,2025-03-03,C03508,P0182,W06,S041,T05,16,23.38,374.08,Delivered
O0002923,2025-09-09,C03346,P0180,W04,S052,T10,24,27.18,652.32,Delivered
O0002924,2025-03-21,C02974,P0323,W02,S035,T06,9,44.79,403.11,Delivered
O0002925,2025-10-11,C01668,P0485,W04,S007,T15,1,21.45,21.45,Delivered
O0002926,2025-01-26,C03551,P0883,W10,S029,T07,27,18.9,510.3,Delivered
O0002927,2025-07-09,C01085,P0869,W01,S024,T08,42,22.58,948.36,In Transit
O0002928,2025-05-28,C04147,P0398,W06,S009,T13,24,13.82,331.68,Delivered
O0002929,2025-12-16,C03015,P0783,W03,S046,T15,19,40.19,763.61,Delivered
O0002930,2025-07-10,C02053,P0422,W06,S040,T08,8,9.49,75.92,Delivered
O0002931,2025-12-04,C01752,P0659,W06,S065,T15,15,40.47,607.05,In Transit
O0002932,2025-04-01,C00628,P0577,W08,S029,T05,9,68.01,612.09,Delivered
O0002933,2025-06-22,C00265,P0144,W03,S062,T15,22,60.01,1320.22,Delivered
O0002934,2025-10-25,C01568,P0717,W05,S079,T05,14,24.41,341.74,Delivered
O0002935,2025-02-28,C01135,P0561,W11,S048,T03,7,16.47,115.29,Delivered
O0002936,2025-12-05,C03437,P0038,W09,S042,T15,17,14.48,246.16,In Transit
O0002937,2025-10-10,C02255,P0261,W09,S001,T11,6,33.05,198.3,Delivered
O0002938,2025-09-05,C00769,P0548,W07,S022,T03,15,10.1,151.5,Delivered
O0002939,2025-03-30,C02873,P0431,W05,S067,T09,19,18.2,345.8,Delivered
O0002940,2025-10-26,C03176,P0969,W03,S010,T09,10,7.57,75.7,Delivered
O0002941,2025-11-04,C02433,P0157,W08,S008,T12,46,103.17,4745.82,Cancelled
O0002942,2025-04-17,C03266,P0476,W10,S059,T06,33,21.11,696.63,Delivered
O0002943,2025-08-03,C04594,P0536,W11,S051,T13,36,24.0,864.0,Cancelled
O0002944,2025-01-23,C02989,P0754,W04,S049,T12,8,17.37,138.96,Delivered
O0002945,2025-05-24,C01709,P0504,W05,S031,T04,45,24.68,1110.6,Delivered
O0002946,2025-02-24,C03133,P0710,W02,S036,T13,16,6.48,103.68,Delivered
O0002947,2025-07-23,C04337,P0169,W04,S072,T08,38,74.08,2815.04,Delivered
O0002948,2025-07-20,C03207,P0027,W06,S020,T04,25,29.89,747.25,Delivered
O0002949,2025-07-14,C02394,P0021,W06,S025,T05,25,39.3,982.5,Delivered
O0002950,2025-09-05,C00579,P0544,W06,S038,T07,39,9.04,352.56,Delivered
O0002951,2025-12-04,C03407,P0427,W10,S067,T06,48,29.18,1400.64,Delivered
O0002952,2025-03-13,C03918,P0003,W12,S003,T01,16,26.58,425.28,In Transit
O0002953,2025-03-20,C02701,P0270,W10,S049,T05,13,13.36,173.68,Delivered
O0002954,2025-03-20,C03158,P0107,W09,S028,T01,4,21.9,87.6,Delivered
O0002955,2025-12-05,C00545,P0333,W06,S078,T01,27,33.72,910.44,Delivered
O0002956,2025-02-03,C04835,P0365,W08,S074,T06,42,15.17,637.14,Delivered
O0002957,2025-01-12,C02113,P0777,W01,S019,T02,9,12.28,110.52,Delivered
O0002958,2025-02-28,C04415,P0181,W11,S056,T10,49,23.32,1142.68,Delivered
O0002959,2025-10-08,C03377,P0182,W09,S073,T03,2,23.38,46.76,Delivered
O0002960,2025-07-31,C03603,P0072,W11,S051,T11,2,35.26,70.52,Delivered
O0002961,2025-12-02,C01381,P0174,W10,S028,T13,44,34.55,1520.2,In Transit
O0002962,2025-03-16,C01314,P0439,W12,S006,T02,33,27.29,900.57,Delivered
O0002963,2025-05-24,C01652,P0485,W01,S066,T14,10,21.45,214.5,Delivered
O0002964,2025-07-22,C01347,P0951,W08,S016,T01,32,25.5,816.0,Delivered
O0002965,2025-01-27,C03506,P0749,W07,S058,T08,12,63.46,761.52,Delivered
O0002966,2025-12-02,C00767,P0788,W12,S029,T02,44,21.29,936.76,Delivered
O0002967,2025-10-21,C03669,P0575,W04,S060,T02,9,6.22,55.98,Delivered
O0002968,2025-02-22,C00736,P0739,W07,S032,T02,45,69.48,3126.6,Delivered
O0002969,2025-11-04,C02682,P0905,W01,S032,T15,43,9.57,411.51,Delivered
O0002970,2025-06-13,C01464,P0895,W04,S041,T09,3,9.28,27.84,In Transit
O0002971,2025-05-03,C03682,P0749,W10,S040,T03,45,63.46,2855.7,Delivered
O0002972,2025-12-12,C01434,P0977,W09,S062,T11,41,27.41,1123.81,Delivered
O0002973,2025-07-09,C04210,P0431,W10,S003,T07,19,18.2,345.8,Delivered
O0002974,2025-03-24,C04375,P0934,W05,S026,T02,14,36.14,505.96,Delivered
O0002975,2025-10-23,C02545,P0352,W01,S023,T01,20,7.24,144.8,In Transit
O0002976,2025-09-19,C00118,P0169,W01,S070,T06,6,74.08,444.48,Cancelled
O0002977,2025-03-12,C03478,P0885,W02,S002,T07,21,12.64,265.44,Delivered
O0002978,2025-09-05,C03416,P0899,W05,S010,T05,24,16.09,386.16,Delivered
O0002979,2025-08-18,C00062,P0987,W10,S040,T08,47,49.85,2342.95,Cancelled
O0002980,2025-04-11,C02817,P0108,W06,S012,T04,10,7.51,75.1,Delivered
O0002981,2025-06-07,C00147,P0633,W06,S040,T14,30,48.61,1458.3,In Transit
O0002982,2025-11-03,C01237,P0536,W02,S058,T06,25,24.0,600.0,Delivered
O0002983,2025-03-05,C03014,P0703,W03,S013,T10,39,23.9,932.1,In Transit
O0002984,2025-09-21,C02318,P0331,W08,S010,T08,24,11.77,282.48,Delivered
O0002985,2025-10-31,C03179,P0438,W10,S034,T14,29,68.73,1993.17,Delivered
O0002986,2025-12-08,C02079,P0978,W11,S062,T13,46,3.68,169.28,Delivered
O0002987,2025-04-29,C01469,P0594,W01,S054,T06,42,42.07,1766.94,Cancelled
O0002988,2025-04-08,C00348,P0411,W04,S066,T11,33,11.36,374.88,Delivered
O0002989,2025-12-08,C03089,P0657,W02,S042,T12,9,9.58,86.22,Delivered
O0002990,2025-06-18,C02709,P0596,W04,S012,T08,50,55.22,2761.0,In Transit
O0002991,2025-07-27,C00509,P0995,W05,S004,T07,45,41.97,1888.65,Delivered
